"Link.ID","Source.name","Source.Display.Name","Source.type","Target.name","Target.Display.Name","Target.type","Confidence","Documents","Document.IDs","Relationships"
24,"NCCCC(O)(P(O)(O)=O)P(O)(O)=O","ALENDRONIC ACID","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",94.6878873074373,394,"Medline_28362987,Patent_EP2707033A1,Patent_US20140271483,Patent_US9283279,Patent_US20160095838,Patent_WO2012153297A1,Pmcoa_2228370,Medline_25107345,Patent_US20050107350,Patent_WO2005020895A2,Pmcoa_3302782,Medline_26698255,Pmcoa_5713040,Medline_14565594,Medline_11991437,Pmcoa_4320211,Medline_19898839,Medline_9445833,Medline_14550817,Medline_18156107,Medline_11062355,Medline_19040000,Medline_27336902,Pmcoa_4998340,Pmcoa_4279811,Medline_21428245,Medline_15775546,Medline_18220499,Medline_22968256,Medline_29636132,Patent_EP1715920A1,Patent_EP1660436A1,Patent_US20040116375,Patent_EP1414486A2,Patent_EP1414486B1,Patent_US20080249016,Patent_US20100305324,Patent_US20150150981,Patent_US20130123297,Patent_US7371721,Patent_US7186683,Patent_US9090608,Patent_US7148210,Patent_WO2005065778A1,Patent_US6770620,Patent_US8372862,Patent_WO2005021487A1,Pmcoa_3108376,Medline_16036078,Medline_27251863,Pmcoa_1936260,Pmcoa_4890291,Medline_28878388,Medline_9188318,Medline_10620343,Medline_15095621,Medline_15764959,Medline_12627984,Medline_12861347,Medline_15850010,Medline_16639483,Medline_12528472,Medline_12414621,Medline_14630840,Medline_10793867,Medline_11485342,Medline_10710050,Medline_11000341,Medline_20927253,Medline_19092832,Medline_15193554,Medline_17356148,Medline_16488571,Medline_15775068,Medline_20960270,Medline_20963568,Medline_23652790,Medline_19078150,Medline_18330609,Medline_21752290,Medline_23041510,Medline_27766368,Medline_24830593,Medline_23369219,Medline_24584024,Medline_22467424,Medline_24676887,Medline_24692812,Medline_9278398,Medline_26124220,Medline_25538222,Medline_28210623,Medline_26767974,Medline_27058577,Medline_28817072,Patent_US20020169148,Patent_EP1636388A2,Patent_US20030042204,Medline_8070316,Medline_9506003,Medline_9626638,Patent_EP0883404A1,Patent_EP0883404B1,Medline_8948272,Medline_7902239,Medline_8989272,Patent_US20060252045,Patent_EP1587470A2,Patent_EP0824341A1,Patent_EP3182995A2,Patent_EP1932543A2,Patent_US20100029595,Patent_US20010046977,Patent_EP2307015A2,Patent_US20040005345,Patent_US6541454,Patent_US20170204172,Patent_US20060172019,Patent_US6616846,Patent_US6905701,Patent_US7964584,Patent_WO1996035407A1,Patent_WO2005028678A2,Patent_WO2002009631A1,Patent_US20170071873,Patent_WO2004078261A1,Pmcoa_4113634,Patent_WO1997031640A1,Patent_WO2004067063A2,Patent_US7255984,Patent_WO2016026917A2,Pmcoa_3135260,Pmcoa_3482517,Pmcoa_2899785,Patent_WO2010013969A2,Pmcoa_2941618,Pmcoa_3324843,Pmcoa_3143091,Pmcoa_4241939,Patent_WO1996031227A1,Pmcoa_3466430,Pmcoa_3846995,Pmcoa_4635316,Pmcoa_2294135,Pmcoa_5292194,Pmcoa_4319192,Pmcoa_3263743,Pmcoa_4944345,Pmcoa_3534103,Pmcoa_5457876,Pmcoa_5402924,Pmcoa_5727551,Pmcoa_5763659,Medline_11132054,Medline_19837766,Patent_US5914099,Medline_14764315,Medline_28725994,Patent_EP1715872A1,Patent_US20050282784,Patent_US7579333,Patent_WO2005079811A1,Pmcoa_4947612,Medline_24390519,Medline_12020160,Medline_19752622,Medline_20458350,Pmcoa_2861847,Medline_11459259,Medline_17108350,Medline_17120352,Medline_18357641,Medline_12425805,Medline_14671165,Medline_11069197,Medline_16914703,Medline_16368038,Medline_18003959,Medline_21554143,Medline_16318403,Medline_17516720,Medline_19035979,Medline_22870425,Medline_18354112,Medline_18357640,Medline_26270229,Medline_23300854,Medline_24311835,Medline_26064224,Medline_7703618,Medline_9324817,Medline_9351879,Medline_9059001,Patent_US20030158154,Patent_US20070104786,Patent_US20050026871,Patent_WO2003007916A1,Patent_WO2004058235A2,Pmcoa_4940355,Pmcoa_2546473,Pmcoa_2971719,Pmcoa_3604583,Pmcoa_2682394,Pmcoa_2699650,Pmcoa_3092927,Pmcoa_5854344,Pmcoa_4472130,Patent_WO2017204647A1,Pmcoa_2768795,Medline_15002282,Medline_11471319,Medline_16116930,Medline_23800747,Medline_26556736,Medline_21342141,Medline_9382121,Pmcoa_3273686,Pmcoa_3449103,Pmcoa_2730608,Pmcoa_5838913,Pmcoa_3652359,Pmcoa_3804551,Pmcoa_5701908,Medline_27111239,Medline_15807965,Medline_29600563,Patent_US20030022161,Patent_US20040029202,Pmcoa_4165955,Medline_12385509,Medline_17093260,Medline_11438917,Medline_12190044,Medline_11410457,Medline_15250064,Medline_17136796,Medline_12218724,Medline_10338731,Medline_10927664,Medline_10955341,Medline_12789190,Medline_16305796,Medline_21980713,Medline_15250063,Medline_15250065,Medline_15726719,Medline_15775410,Medline_17435416,Medline_16362147,Medline_15247362,Medline_18161127,Medline_16524863,Medline_21623147,Medline_20799973,Medline_24566586,Medline_23881439,Medline_23686738,Medline_23912950,Medline_23471975,Medline_9116385,Medline_26392134,Medline_27570414,Medline_27695319,Medline_9512836,Medline_9459879,Medline_28228784,Patent_EP2694053A2,Patent_US6387956,Patent_US5462932,Pmcoa_2846278,Patent_WO2008126974A1,Patent_WO2012139093A2,Pmcoa_3020314,Pmcoa_3012448,Pmcoa_5347493,Pmcoa_5365207,Patent_WO2003053984A1,Pmcoa_3269048,Pmcoa_3637297,Pmcoa_2940796,Pmcoa_5356275,Pmcoa_3772575,Pmcoa_4897555,Pmcoa_4673367,Pmcoa_2798078,Pmcoa_130028,Pmcoa_4429953,Pmcoa_5010635,Pmcoa_5028093,Pmcoa_3042625,Pmcoa_4089899,Pmcoa_4201458,Pmcoa_5288620,Pmcoa_5534128,Patent_EP2266590A2,Patent_US20040063628,Patent_US20070232529,Patent_US20090253792,Patent_EP2316469A1,Patent_EP2316468A1,Patent_US20090306228,Patent_US8394813,Patent_US7427600,Patent_WO2003034980A2,Medline_10234582,Medline_18847323,Medline_21376970,Medline_21808700,Patent_EP0759757A1,Patent_EP0759757B1,Pmcoa_3143956,Pmcoa_2773750,Patent_WO2016141250A1,Pmcoa_5297185,Pmcoa_4792151,Medline_8915664,Medline_10375295,Medline_20196435,Medline_25616711,Medline_11035904,Medline_17106785,Medline_12577179,Pmcoa_1705543,Pmcoa_5860442,Patent_WO2008072869A1,Medline_19949772,Patent_EP2637652A2,Patent_US20140066439,Pmcoa_5139797,Medline_21449707,Medline_14619061,Medline_18797147,Medline_22427903,Medline_21169073,Medline_19795092,Pmcoa_3663438,Pmcoa_5432468,Pmcoa_3064589,Medline_18800178,Medline_21667358,Medline_21776372,Medline_20561470,Medline_17663638,Medline_24796785,Medline_23766643,Patent_US20080221070,Medline_9016728,Patent_US20070264349,Patent_EP2001439A2,Patent_US20090118164,Patent_US20040062802,Patent_US8071575,Patent_US20160030343,Patent_US20130029901,Patent_US20120083440,Pmcoa_2872811,Patent_WO2011035031A1,Patent_WO2007103294A2,Pmcoa_2118114,Pmcoa_3679967,Pmcoa_3204475,Pmcoa_3880487,Pmcoa_4461087,Pmcoa_4010456,Medline_16098978,Medline_15251673,Medline_15344210,Medline_11932272,Medline_12608943,Medline_10375203,Medline_20028640,Medline_10341016,Medline_11730259,Medline_18982918,Medline_16759038,Medline_27876532,Medline_24534219,Medline_24897288,Medline_26250343,Patent_EP2046987A2,Medline_27353596,Medline_29375681,Patent_EP1886687A1,Patent_WO2008012576A2,Patent_WO2008017451A2,Pmcoa_1885425,Pmcoa_2682380,Pmcoa_2810587,Pmcoa_4924596,Pmcoa_5513540,Medline_20012918,Medline_29543887,Patent_EP2216047A1,Patent_US20100331545","Association,TREAT,Treat,Part_Of,AssociationNegative,Help,Cure,Similarity,Follow,Regulation,Prepositional,AssociationPositive"
25,"Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1","RALOXIFENE","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",94.1827639620325,224,"Pmcoa_4900962,Medline_15293890,Medline_11795370,Patent_US9751852,Patent_US9790199,Medline_16463613,Pmcoa_3626542,Patent_WO1999051096A1,Patent_US6080762,Medline_19221760,Pmcoa_2720581,Medline_15775546,Patent_US20130123297,Patent_US20140199391,Patent_US20110311592,Patent_US20100305324,Patent_US9090608,Patent_US20170296668,Patent_US8637569,Patent_US9730953,Patent_US8372862,Patent_WO2012054090A1,Medline_9782696,Patent_EP2919764A1,Patent_US20150297509,Patent_WO2014078832A1,Medline_19432117,Patent_US20110268820,Patent_US8501690,Patent_US8933028,Patent_US20130295202,Patent_WO2013090921A1,Patent_WO2011136956A1,Pmcoa_4812009,Medline_25813805,Medline_16381672,Medline_11535963,Medline_10852452,Medline_11921648,Medline_21920358,Medline_18591752,Medline_23843805,Medline_24615483,Medline_25756692,Medline_27887655,Patent_EP2266590A2,Patent_EP2316469A1,Patent_EP1438957B1,Patent_US20050148565,Patent_EP1490090A2,Patent_EP2316468A1,Patent_US5972383,Patent_US20040063628,Patent_US20050182038,Patent_US20060068010,Patent_US20070232529,Patent_US7060708,Patent_US20090306228,Patent_US7687486,Patent_US5811120,Patent_US20090253792,Patent_WO2006039499A2,Pmcoa_1609184,Patent_US7427600,Patent_WO2003020200A2,Pmcoa_2699644,Patent_US8394813,Patent_WO2003079972A2,Pmcoa_3693610,Pmcoa_3525209,Pmcoa_3970293,Pmcoa_3952405,Pmcoa_3880487,Pmcoa_2602589,Pmcoa_5124298,Medline_27852187,Medline_11578816,Medline_12036407,Medline_12846124,Medline_28246081,Patent_EP1369115B1,Patent_EP2207895A2,Patent_US20020019418,Patent_EP1670942A2,Patent_US20040082642,Patent_EP1436423A2,Patent_EP1339662A1,Patent_EP1908851A2,Patent_EP2176426A2,Patent_US20040127576,Patent_EP2135960A1,Patent_US20040167170,Patent_US6706892,Patent_US20040156859,Patent_US20040002071,Patent_US20080009419,Patent_US20060240450,Patent_US20090029375,Patent_US20040116398,Patent_US20050136438,Patent_US6608111,Patent_US20090068653,Patent_US20090263808,Pmcoa_1892129,Patent_WO2009009752A2,Pmcoa_3178953,Patent_WO2002053522A2,Patent_WO1998018449A1,Patent_WO2002046134A1,Patent_WO2003025141A2,Patent_WO2005024067A2,Patent_WO2007150044A2,Pmcoa_1298328,Pmcoa_3009959,Pmcoa_4590818,Pmcoa_3952404,Pmcoa_5860442,Medline_13678769,Medline_18757329,Patent_EP1715872A1,Patent_US20050282784,Patent_WO2005079811A1,Patent_US7579333,Patent_US20120201908,Patent_WO2011022292A2,Pmcoa_5432468,Medline_11815274,Medline_22762129,Patent_EP1620459A2,Patent_US20050009137,Patent_US20080199931,Patent_US7335735,Patent_US7488597,Pmcoa_3978729,Pmcoa_4894684,Medline_18534794,Patent_EP1727802A1,Patent_EP1951041A2,Patent_EP1692127B1,Patent_EP1891026B1,Patent_EP1951216A2,Patent_EP1667955A2,Patent_EP1951217A2,Patent_EP1692127A2,Patent_US20080167360,Patent_US20100261772,Patent_EP1891026A2,Patent_EP1951043A2,Patent_EP1773750A1,Patent_US20090253659,Patent_EP1951250A2,Patent_US20080306036,Patent_US20080319078,Patent_US20080255089,Patent_US20080255078,Patent_US20070203180,Patent_US20070213348,Patent_US20070111971,Patent_US20080234199,Patent_US20070155839,Patent_US7569601,Patent_WO2005033056A2,Patent_US7649093,Patent_US7723393,Patent_US20070276000,Patent_WO2007062151A2,Patent_WO2005012220A2,Patent_US7799828,Patent_WO2008030771A1,Patent_US7442833,Patent_US7405303,Patent_US7560589,Patent_WO2007062067A2,Patent_WO2007062190A2,Patent_WO2007062148A2,Patent_WO2005082857A1,Patent_WO2006002185A1,Patent_WO2007062145A2,Medline_12525466,Medline_20626269,Medline_18004026,Medline_20190372,Medline_20333418,Medline_18187874,Pmcoa_3257663,Pmcoa_4331605,Medline_11589267,Medline_24672099,Patent_EP0839532B1,Patent_US20080139513,Pmcoa_138785,Pmcoa_1297569,Pmcoa_5297185,Pmcoa_2971719,Pmcoa_4284929,Medline_10517716,Medline_15040827,Medline_28028633,Patent_US6441041,Pmcoa_4226459,Pmcoa_4883253,Pmcoa_5660768,Medline_11801870,Medline_10821534,Medline_21161194,Patent_US20050107350,Patent_WO2005020895A2,Pmcoa_4809604,Medline_16716142,Medline_10428318,Medline_16620065,Medline_21765655,Pmcoa_1410733,Pmcoa_4451256,Pmcoa_2685267,Pmcoa_2642779,Pmcoa_1936264,Pmcoa_4364645,Pmcoa_3655501,Pmcoa_1945022,Pmcoa_4031133,Pmcoa_2409614,Pmcoa_3765115,Pmcoa_2544368","AssociationNegative,Prepositional,Treat,Association,AssociationPositive,Regulation"
27,"CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O","IBANDRONIC ACID","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",91.9457217588081,57,"Medline_18456528,Medline_21725510,Medline_14610641,Medline_25403846,Medline_28458336,Patent_WO2012093976A1,Patent_WO2012093977A1,Patent_WO2012093975A1,Medline_22125017,Medline_15205712,Medline_21365580,Medline_9127465,Pmcoa_1936264,Pmcoa_2773750,Medline_21246921,Medline_18474025,Medline_22803768,Pmcoa_3717162,Medline_22716221,Medline_17211088,Medline_12730532,Medline_18221588,Medline_21187598,Medline_24830593,Medline_24217211,Patent_EP2064175B1,Medline_25476995,Patent_US20040005345,Patent_EP1587470A2,Patent_US20080064890,Patent_US20090281064,Patent_US20070049557,Patent_US7544833,Patent_WO2004067063A2,Patent_US9370492,Patent_US6905701,Pmcoa_2685267,Patent_WO2013179305A1,Pmcoa_4070455,Pmcoa_3880487,Pmcoa_2684081,Pmcoa_4819509,Pmcoa_4595351,Pmcoa_2899785,Pmcoa_4605968,Pmcoa_5673204,Pmcoa_3192207,Medline_18046918,Medline_16749321,Medline_16527003,Medline_21545613,Patent_EP2694053A2,Patent_WO2012139093A2,Pmcoa_2699650,Pmcoa_3637297,Patent_EP1506041B1,Patent_EP1506041A1","AssociationNegative,TREAT,Treat,Prepositional,AssociationPositive"
28,"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO","PREDNISOLONE","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",94.2312644000194,36,"Medline_10342017,Medline_23415893,Pmcoa_2688244,Medline_15357627,Medline_21602132,Medline_25345140,Medline_1570761,Medline_17377207,Medline_26707833,Medline_23553492,Medline_16963801,Medline_19114422,Medline_23263781,Medline_29132024,Medline_29635908,Medline_3951320,Medline_25212043,Medline_27281385,Medline_29376970,Pmcoa_4590725,Pmcoa_3560673,Pmcoa_3813174,Pmcoa_5438972,Pmcoa_5011804,Pmcoa_5780099,Pmcoa_5035326,Medline_19448373,Pmcoa_2813647,Pmcoa_3845685,Pmcoa_4927944,Medline_20361607,Patent_EP2271671A2,Medline_17206397,Patent_US20130171097,Patent_US8906858,Pmcoa_3855695","Predict,Prepositional,AssociationPositive,Association,Treat,AssociationNegative,Regulation"
30,"CC(C)CCCC(C)CCCC(C)CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O","VITAMIN K 1","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",89.1460685558408,13,"Patent_US20160331709,Medline_24508562,Medline_10985496,Patent_WO2003039331A2,Patent_US20060057688,Pmcoa_5842378,Medline_9648476,Patent_EP2595636A2,Patent_US20140004093,Patent_US20020193355,Patent_US20170112872,Patent_US9572810,Patent_WO2012012682A2","Precipitate,Prepositional,Treat,Association,AssociationNegative,AssociationPositive,Regulation"
31,"[Na+].C[C@]12CC[C@H]3[C@@H](CCc4cc(OS([O-])(=O)=O)ccc34)[C@@H]1CCC2=O","ESTRONE SODIUM SULFATE","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",96.0860371103605,94,"Patent_US20010051636,Patent_US20030216358,Patent_US20040167080,Patent_US6723739,Patent_WO2002007733A2,Patent_USRE39050,Medline_9413936,Medline_9749893,Patent_US5424331,Patent_WO1994008536A1,Medline_2970444,Pmcoa_3457741,Medline_11113455,Medline_23682675,Patent_EP1517897A2,Patent_US20030220377,Patent_US20040002524,Patent_WO2004000817A2,Patent_EP1028724A1,Patent_US20030148466,Patent_WO1999024031A1,Patent_WO1999024032A1,Patent_WO2003033665A2,Medline_15775546,Patent_EP1082319A1,Patent_EP1082319B1,Medline_24176763,Patent_EP0607268B1,Medline_7046670,Patent_EP0607268A1,Medline_9182853,Patent_US20040224884,Patent_US20050026223,Patent_US6416737,Medline_19437196,Medline_2517704,Medline_863448,Patent_EP2246050A1,Patent_WO2010124847A1,Pmcoa_3747499,Medline_11181531,Medline_12237295,Medline_10954771,Medline_3728509,Medline_9506003,Medline_8146998,Pmcoa_2527638,Patent_WO2000075660A1,Pmcoa_4014146,Pmcoa_4592492,Pmcoa_3615154,Patent_EP1382340B1,Patent_EP1382340A1,Medline_2038641,Medline_24248183,Pmcoa_4772177,Medline_24557631,Patent_WO2014161884A2,Medline_17966892,Patent_US20050271637,Patent_WO2004016639A1,Pmcoa_138658,Medline_7400303,Medline_11546554,Medline_22759213,Medline_7098615,Medline_2532784,Patent_EP2758057A1,Patent_EP2758057B1,Patent_EP1868617A1,Patent_US20110311633,Patent_US20140228401,Patent_WO2006095150A1,Patent_WO2013043840A1,Medline_7839330,Patent_WO2017100715A1,Patent_WO2017100712A1,Pmcoa_3210008,Medline_13678329,Patent_US20040038946,Patent_US20020151876,Patent_WO2001080898A1,Patent_WO2011019882A1,Patent_WO2002062352A2,Medline_15897682,Medline_19635616,Medline_22853444,Medline_3732680,Medline_4363387,Patent_US4529593,Patent_WO2000022437A1,Patent_US4970237,Patent_US4820736,Patent_WO2004041288A1","AssociationNegative,Association,Treat,Regulation,RegulationNegative,AssociationPositive,Prepositional,Part_Of"
32,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","DEXAMETHASONE","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",95.3241486709703,55,"Pmcoa_3218911,Medline_22676065,Pmcoa_4652431,Pmcoa_5820529,Medline_26677102,Pmcoa_3377665,Pmcoa_4716794,Medline_27478807,Pmcoa_4947215,Pmcoa_5795477,Medline_27911877,Pmcoa_5356826,Patent_WO2003103684A1,Pmcoa_3470290,Pmcoa_3842961,Medline_11783338,Medline_25071366,Medline_23416130,Medline_28363435,Medline_26515751,Medline_29559840,Medline_24091675,Medline_24326643,Medline_29136778,Medline_27387537,Medline_24519760,Medline_27391658,Medline_29393365,Medline_29203387,Medline_28743325,Pmcoa_4128692,Pmcoa_3004797,Pmcoa_5810206,Pmcoa_3419565,Pmcoa_3824658,Pmcoa_4268568,Pmcoa_4111650,Pmcoa_5158134,Pmcoa_1803771,Pmcoa_4881552,Pmcoa_5615230,Pmcoa_5859774,Pmcoa_5440379,Medline_19490920,Pmcoa_5342578,Patent_EP2073843A2,Patent_EP2515929A1,Patent_EP1778268A1,Patent_EP1778268B1,Patent_US20080317745,Patent_US20110288015,Patent_US9006181,Patent_WO2006012394A1,Patent_WO2012156310A1,Patent_WO2008033571A2","Association,AssociationPositive,Change,Regulation,Prepositional"
33,"PRL","PRL","GENE","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",83.6094780110097,7,"Medline_11913677,Pmcoa_4762469,Patent_EP1426440A1,Patent_US6586581,Patent_WO2000056756A2,Pmcoa_2739634,Medline_7098615","AssociationNegative,Prepositional"
34,"CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)c2ccccc2C1=O","PHYTOMENADIONE","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",93.6795190464969,36,"Medline_20378261,Medline_16951479,Medline_18245893,Medline_15802772,Pmcoa_4446755,Medline_7616295,Pmcoa_4427957,Pmcoa_5385174,Pmcoa_5207626,Medline_12003410,Medline_11892723,Medline_11668761,Medline_11085828,Medline_11369171,Medline_16030366,Medline_19113922,Medline_11368299,Medline_21645693,Medline_3998071,Patent_US20140178526,Patent_US20150359807,Patent_US20140178527,Pmcoa_3745426,Pmcoa_3517709,Patent_US20070026108,Patent_US20070026109,Patent_US20060115555,Patent_US20060115556,Medline_15229714,Patent_EP2299991B1,Medline_15775602,Patent_US20080138417,Patent_WO1999000135A1,Pmcoa_4600246,Medline_10697390,Medline_21774368","Regulation,Prepositional,AssociationPositive,Association,Treat,AssociationNegative"
36,"CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","TESTOSTERONE PROPIONATE","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",94.9652123993582,136,"Pmcoa_3818886,Patent_EP1696925A2,Patent_EP1663228A1,Patent_EP1501512A2,Patent_EP2083624A2,Patent_EP1755572A2,Patent_EP1940407B1,Patent_EP1670483A1,Patent_EP1784187A2,Patent_US20070088042,Patent_EP1641464A2,Patent_EP1485095A1,Patent_EP1742631A1,Patent_EP1734964A1,Patent_US20090082320,Patent_EP1641761A2,Patent_EP1807076A1,Patent_EP1960417B1,Patent_EP1641535A2,Patent_EP1755572B1,Patent_EP1940407A2,Patent_EP1581217A1,Patent_US20090275515,Patent_US20060287348,Patent_EP1660184A2,Patent_US20080124402,Patent_EP1960417A1,Patent_US20080139630,Patent_US20070225229,Patent_US20060258661,Patent_US20070129548,Patent_US7268153,Patent_US20060287326,Patent_US20070088047,Patent_US20070243266,Patent_US20080125399,Patent_US20050131005,Patent_EP1912945A1,Patent_US7446110,Patent_US7696217,Patent_US20050165039,Patent_US20070269405,Patent_US7186838,Patent_US7329750,Patent_US20050277681,Patent_US20060287349,Patent_US20070088028,Patent_US20090048283,Patent_US20070054933,Patent_US20060281761,Patent_WO2005025572A1,Patent_WO2005099707A1,Patent_WO2005120477A2,Patent_US7625920,Patent_US7217720,Patent_US20090088458,Patent_US7629367,Patent_WO2005005380A2,Patent_WO2005009949A2,Patent_US7365202,Patent_US7622592,Patent_WO2005105091A1,Patent_US7482359,Patent_WO2005005606A2,Patent_WO2004041277A1,Patent_WO2005004807A2,Patent_WO2005025579A1,Patent_US7482357,Patent_US7625919,Patent_US7763659,Patent_WO2007038444A2,Patent_WO2006026196A2,Patent_WO2005110980A2,Patent_WO2006060108A1,Patent_WO2008048540A2,Patent_WO2007067490A1,Patent_WO2003077919A1,Patent_WO2003092588A2,Patent_WO2005044988A2,Pmcoa_3267706,Patent_WO2007016358A1,Pmcoa_5434348,Medline_23821844,Pmcoa_2739630,Pmcoa_2882358,Medline_27863287,Patent_US20040101549,Medline_16508132,Medline_20348548,Pmcoa_3403331,Pmcoa_2361623,Medline_17117301,Patent_EP1083904A2,Patent_US20020187967,Patent_US20020187966,Patent_EP1731157A2,Patent_EP1382340B1,Patent_US20020187964,Patent_US20020187969,Patent_US20020187968,Patent_US20020187970,Patent_US20020187963,Patent_US20020187973,Patent_US20020187962,Patent_US20080161277,Patent_US20020187965,Patent_US6432940,Patent_US6884795,Patent_US6964955,Patent_US6995150,Patent_WO1994016709A2,Patent_WO1999063973A2,Medline_15538233,Medline_19546019,Medline_15538232,Patent_EP1574212A1,Patent_EP1460969B1,Patent_US20050080143,Patent_US20040235806,Patent_EP1460969A2,Patent_US20080249183,Patent_US20070197664,Patent_US20060269611,Patent_US20170202788,Patent_US7524866,Medline_12478835,Medline_15018080,Medline_15951132,Medline_24188262,Patent_US6423701,Medline_12877306,Medline_12739996,Patent_US20110293740,Pmcoa_5439946,Medline_8372169,Medline_17470161","AssociationNegative,Prepositional,AssociationPositive,Similarity,Association,Regulation,Treat"
